"Survey","Reef","Site","Transect","Length_mm","Family","Genus","Species","Number","Comment","T_ID","Date","Lat","Long","Depth","Temperature","Habitat","Aspect","Benthic_Complexity","Species_name","Biomass Constant A","Biomass Constant B","Max Length (cm)","Trophic Group","Trophic Level"
"Feb_21","Lihou","Lihou_N1","T8",NA,"Labridae","Bodianus","loxozonus",1,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Bodianus loxozonus",0.01202,3.06,47,"invertivore-mobile",3.55
"Feb_21","Lihou","Lihou_N1","T8",14,"Chaetodontidae","Chaetodon","vagabundus",1,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Chaetodon vagabundus",0.02776,2.97346,23,"invertivore-mobile",2.9
"Feb_21","Lihou","Lihou_N1","T8",14,"Labridae","Choerodon","jordani",3,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Choerodon jordani",0.01259,3.05,17,"invertivore-mobile",3.5
"Feb_21","Lihou","Lihou_N1","T8",16,"Labridae","Gomphosus","varius",3,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Gomphosus varius",0.01838,2.70269,30,"invertivore-mobile",3.68
"Feb_21","Lihou","Lihou_N1","T8",27,"Acanthuridae","Naso","lituratus",2,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Naso lituratus",0.0324,2.94,46,"herbivore-macroalgae",2.32
"Feb_21","Lihou","Lihou_N1","T9",15,"Acanthuridae","Ctenochaetus","striatus",2,NA,"Feb_21_Lihou_N1_T9",2021-02-12,-17.11619,151.83479,44.8,27.7,"outer_reef","gentle_slope",2,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2
"Feb_21","Lihou","Lihou_N1","T9",23,"Balistidae","Rhinecanthus","rectangulus",1,NA,"Feb_21_Lihou_N1_T9",2021-02-12,-17.11619,151.83479,44.8,27.7,"outer_reef","gentle_slope",2,"Rhinecanthus rectangulus",0.0522,2.641,30,"invertivore-mobile",3.5
"Feb_21","Lihou","Lihou_N1","T9",10,"Pomacentridae","Amblyglyphidodon","aureus",2,NA,"Feb_21_Lihou_N1_T9",2021-02-12,-17.11619,151.83479,44.8,27.7,"outer_reef","gentle_slope",2,"Amblyglyphidodon aureus",0.02239,2.99,13,"planktivore",2.68
"Feb_21","Lihou","Lihou_N1","T9",29,"Monacanthidae","Cantherhines","dumerilii",1,NA,"Feb_21_Lihou_N1_T9",2021-02-12,-17.11619,151.83479,44.8,27.7,"outer_reef","gentle_slope",2,"Cantherhines dumerilii",0.0406,2.792,38,"omnivore",3.07
"Feb_21","Lihou","Lihou_N1","T9",19,"Acanthuridae","Acanthurus","pyroferus",1,NA,"Feb_21_Lihou_N1_T9",2021-02-12,-17.11619,151.83479,44.8,27.7,"outer_reef","gentle_slope",2,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2
"Feb_21","Lihou","Lihou_N1","T9",16,"Acanthuridae","Acanthurus","thompsoni",6,NA,"Feb_21_Lihou_N1_T9",2021-02-12,-17.11619,151.83479,44.8,27.7,"outer_reef","gentle_slope",2,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64
"Feb_21","Lihou","Lihou_N1","T9",11,"Pomacentridae","Amblyglyphidodon","aureus",2,NA,"Feb_21_Lihou_N1_T9",2021-02-12,-17.11619,151.83479,44.8,27.7,"outer_reef","gentle_slope",2,"Amblyglyphidodon aureus",0.02239,2.99,13,"planktivore",2.68
"Feb_21","Lihou","Lihou_N1","T9",NA,"Lethrinidae","Gymnocranius","euanus",1,NA,"Feb_21_Lihou_N1_T9",2021-02-12,-17.11619,151.83479,44.8,27.7,"outer_reef","gentle_slope",2,"Gymnocranius euanus",0.019829,2.926623,45,"invertivore-mobile",3.8
"Feb_21","Lihou","Lihou_N1","T9",NA,"Pomacentridae","Chromis","iomelas",5,NA,"Feb_21_Lihou_N1_T9",2021-02-12,-17.11619,151.83479,44.8,27.7,"outer_reef","gentle_slope",2,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69
"Feb_21","Lihou","Lihou_N1","T9",8,"Pomacentridae","Chromis","ternatensis",6,NA,"Feb_21_Lihou_N1_T9",2021-02-12,-17.11619,151.83479,44.8,27.7,"outer_reef","gentle_slope",2,"Chromis ternatensis",0.014635,3.1485,10.5,"planktivore",3.4
"Feb_21","Lihou","Lihou_N1","T9",40,"Lethrinidae","Monotaxis","grandoculis",1,NA,"Feb_21_Lihou_N1_T9",2021-02-12,-17.11619,151.83479,44.8,27.7,"outer_reef","gentle_slope",2,"Monotaxis grandoculis",0.041756,2.851508,60,"invertivore-mobile",3.4
"Feb_21","Lihou","Lihou_N1","T9",NA,"Pomacanthidae","Centropyge","heraldi",1,NA,"Feb_21_Lihou_N1_T9",2021-02-12,-17.11619,151.83479,44.8,27.7,"outer_reef","gentle_slope",2,"Centropyge heraldi",0.0302,2.89,12,"herbivore-detritivore",2.83
"Feb_21","Lihou","Lihou_N1","T9",10,"Pomacentridae","Amblyglyphidodon","aureus",1,NA,"Feb_21_Lihou_N1_T9",2021-02-12,-17.11619,151.83479,44.8,27.7,"outer_reef","gentle_slope",2,"Amblyglyphidodon aureus",0.02239,2.99,13,"planktivore",2.68
"Feb_21","Lihou","Lihou_N1","T9",15,"Chaetodontidae","Forcipiger","flavissimus",2,NA,"Feb_21_Lihou_N1_T9",2021-02-12,-17.11619,151.83479,44.8,27.7,"outer_reef","gentle_slope",2,"Forcipiger flavissimus",0.02188,3.02,22,"invertivore-mobile",3.38
"Feb_21","Lihou","Lihou_N1","T9",NA,"Acanthuridae","Acanthurus","nubilus",1,NA,"Feb_21_Lihou_N1_T9",2021-02-12,-17.11619,151.83479,44.8,27.7,"outer_reef","gentle_slope",2,"Acanthurus nubilus",0.02291,2.96,26,"planktivore",3.4
"Feb_21","Lihou","Lihou_N1","T9",9,"Chaetodontidae","Chaetodon","kleinii",2,NA,"Feb_21_Lihou_N1_T9",2021-02-12,-17.11619,151.83479,44.8,27.7,"outer_reef","gentle_slope",2,"Chaetodon kleinii",0.0449,3.036,15,"omnivore",3.18
"Feb_21","Lihou","Lihou_N1","T9",16,"Chaetodontidae","Chaetodon","ornatissimus",2,NA,"Feb_21_Lihou_N1_T9",2021-02-12,-17.11619,151.83479,44.8,27.7,"outer_reef","gentle_slope",2,"Chaetodon ornatissimus",0.02291,3.01,20,"invertivore-sessile",3.34
"Feb_21","Lihou","Lihou_N1","T9",10,"Pomacentridae","Amblyglyphidodon","aureus",1,NA,"Feb_21_Lihou_N1_T9",2021-02-12,-17.11619,151.83479,44.8,27.7,"outer_reef","gentle_slope",2,"Amblyglyphidodon aureus",0.02239,2.99,13,"planktivore",2.68
"Feb_21","Lihou","Lihou_N1","T9",10,"Pomacentridae","Amblyglyphidodon","aureus",1,NA,"Feb_21_Lihou_N1_T9",2021-02-12,-17.11619,151.83479,44.8,27.7,"outer_reef","gentle_slope",2,"Amblyglyphidodon aureus",0.02239,2.99,13,"planktivore",2.68
"Feb_21","Lihou","Lihou_N1","T9",10,"Pomacentridae","Amblyglyphidodon","aureus",1,NA,"Feb_21_Lihou_N1_T9",2021-02-12,-17.11619,151.83479,44.8,27.7,"outer_reef","gentle_slope",2,"Amblyglyphidodon aureus",0.02239,2.99,13,"planktivore",2.68
"Feb_21","Lihou","Lihou_N1","T9",10,"Pomacentridae","Amblyglyphidodon","aureus",1,NA,"Feb_21_Lihou_N1_T9",2021-02-12,-17.11619,151.83479,44.8,27.7,"outer_reef","gentle_slope",2,"Amblyglyphidodon aureus",0.02239,2.99,13,"planktivore",2.68
"Feb_21","Lihou","Lihou_N1","T9",10,"Pomacentridae","Amblyglyphidodon","aureus",1,NA,"Feb_21_Lihou_N1_T9",2021-02-12,-17.11619,151.83479,44.8,27.7,"outer_reef","gentle_slope",2,"Amblyglyphidodon aureus",0.02239,2.99,13,"planktivore",2.68
"Feb_21","Lihou","Lihou_N1","T9",10,"Pomacentridae","Amblyglyphidodon","aureus",1,NA,"Feb_21_Lihou_N1_T9",2021-02-12,-17.11619,151.83479,44.8,27.7,"outer_reef","gentle_slope",2,"Amblyglyphidodon aureus",0.02239,2.99,13,"planktivore",2.68
"Feb_21","Lihou","Lihou_N1","T9",11,"Acanthuridae","Acanthurus","nigrofuscus",5,NA,"Feb_21_Lihou_N1_T9",2021-02-12,-17.11619,151.83479,44.8,27.7,"outer_reef","gentle_slope",2,"Acanthurus nigrofuscus",0.014309,3.096389,21,"herbivore-detritivore",2
"Feb_21","Lihou","Lihou_N1","T9",11,"Pomacentridae","Amblyglyphidodon","aureus",1,NA,"Feb_21_Lihou_N1_T9",2021-02-12,-17.11619,151.83479,44.8,27.7,"outer_reef","gentle_slope",2,"Amblyglyphidodon aureus",0.02239,2.99,13,"planktivore",2.68
"Feb_21","Lihou","Lihou_N1","T10",NA,"Balistidae","Sufflamen","bursa",1,NA,"Feb_21_Lihou_N1_T10",2021-02-12,-17.11619,151.83479,50.1,25.3,"outer_reef","steep_slope",1,"Sufflamen bursa",0.0257,2.94,25,"invertivore-mobile",2.9
"Feb_21","Lihou","Lihou_N1","T10",NA,"Pomacentridae","Chromis","chrysura",5,NA,"Feb_21_Lihou_N1_T10",2021-02-12,-17.11619,151.83479,50.1,25.3,"outer_reef","steep_slope",1,"Chromis chrysura",0.01834,3.15616,14,NA,3.04
"Feb_21","Lihou","Lihou_N1","T10",11,"Serranidae","Pseudanthias","pleurotaenia",4,NA,"Feb_21_Lihou_N1_T10",2021-02-12,-17.11619,151.83479,50.1,25.3,"outer_reef","steep_slope",1,"Pseudanthias pleurotaenia",0.00933,2.97,20,"planktivore",3.4
"Feb_21","Lihou","Lihou_N1","T10",NA,"Chaetodontidae","Chaetodon","mertensii",1,NA,"Feb_21_Lihou_N1_T10",2021-02-12,-17.11619,151.83479,50.1,25.3,"outer_reef","steep_slope",1,"Chaetodon mertensii",0.004261,3.800466,12.5,"invertivore-mobile",2.95
"Feb_21","Lihou","Lihou_N1","T11",19,"Balistidae","Rhinecanthus","rectangulus",1,NA,"Feb_21_Lihou_N1_T11",2021-02-12,-17.11619,151.83479,50.1,25.7,"outer_reef","steep_slope",3,"Rhinecanthus rectangulus",0.0522,2.641,30,"invertivore-mobile",3.5
"Feb_21","Lihou","Lihou_N1","T11",10,"Pomacanthidae","Genicanthus","melanospilos",2,NA,"Feb_21_Lihou_N1_T11",2021-02-12,-17.11619,151.83479,50.1,25.7,"outer_reef","steep_slope",3,"Genicanthus melanospilos",0.0302,2.89,18,"planktivore",3.4
"Feb_21","Lihou","Lihou_N1","T11",17,"Labridae","Oxycheilinus","orientalis",1,NA,"Feb_21_Lihou_N1_T11",2021-02-12,-17.11619,151.83479,50.1,25.7,"outer_reef","steep_slope",3,"Oxycheilinus orientalis",0.0166,2.95,20,"piscivore",3.8
"Feb_21","Lihou","Lihou_N1","T11",11.3,"Pomacanthidae","Genicanthus","melanospilos",1,NA,"Feb_21_Lihou_N1_T11",2021-02-12,-17.11619,151.83479,50.1,25.7,"outer_reef","steep_slope",3,"Genicanthus melanospilos",0.0302,2.89,18,"planktivore",3.4
"Feb_21","Lihou","Lihou_N1","T11",8,"Pomacentridae","Chromis","amboinensis",6,NA,"Feb_21_Lihou_N1_T11",2021-02-12,-17.11619,151.83479,50.1,25.7,"outer_reef","steep_slope",3,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74
"Feb_21","Lihou","Lihou_N1","T11",9.4,"Pomacanthidae","Genicanthus","melanospilos",3,NA,"Feb_21_Lihou_N1_T11",2021-02-12,-17.11619,151.83479,50.1,25.7,"outer_reef","steep_slope",3,"Genicanthus melanospilos",0.0302,2.89,18,"planktivore",3.4
"Feb_21","Lihou","Lihou_N1","T11",42,"Lutjanidae","Lutjanus","bohar",1,NA,"Feb_21_Lihou_N1_T11",2021-02-12,-17.11619,151.83479,50.1,25.7,"outer_reef","steep_slope",3,"Lutjanus bohar",0.013464,3.055209,90,"piscivore",4.27
"Feb_21","Lihou","Lihou_N1","T11",8,"Pomacentridae","Chromis","ternatensis",6,NA,"Feb_21_Lihou_N1_T11",2021-02-12,-17.11619,151.83479,50.1,25.7,"outer_reef","steep_slope",3,"Chromis ternatensis",0.014635,3.1485,10.5,"planktivore",3.4
"Feb_21","Lihou","Lihou_N1","T11",35,"Pomacanthidae","Pomacanthus","semicirculatus",1,NA,"Feb_21_Lihou_N1_T11",2021-02-12,-17.11619,151.83479,50.1,25.7,"outer_reef","steep_slope",3,"Pomacanthus semicirculatus",0.0309,2.9,40,"invertivore-sessile",2.69
"Feb_21","Lihou","Lihou_N1","T11",19,"Labridae","Bodianus","anthioides",1,NA,"Feb_21_Lihou_N1_T11",2021-02-12,-17.11619,151.83479,50.1,25.7,"outer_reef","steep_slope",3,"Bodianus anthioides",0.01202,3.06,24,"invertivore-mobile",3.44
"Feb_21","Lihou","Lihou_N1","T11",16,"Labridae","Oxycheilinus","orientalis",2,NA,"Feb_21_Lihou_N1_T11",2021-02-12,-17.11619,151.83479,50.1,25.7,"outer_reef","steep_slope",3,"Oxycheilinus orientalis",0.0166,2.95,20,"piscivore",3.8
"Feb_21","Lihou","Lihou_N1","T11",14,"Chaetodontidae","Chaetodon","kleinii",2,NA,"Feb_21_Lihou_N1_T11",2021-02-12,-17.11619,151.83479,50.1,25.7,"outer_reef","steep_slope",3,"Chaetodon kleinii",0.0449,3.036,15,"omnivore",3.18
"Feb_21","Lihou","Lihou_N1","T11",11,"Pomacentridae","Amblyglyphidodon","aureus",1,NA,"Feb_21_Lihou_N1_T11",2021-02-12,-17.11619,151.83479,50.1,25.7,"outer_reef","steep_slope",3,"Amblyglyphidodon aureus",0.02239,2.99,13,"planktivore",2.68
"Feb_21","Lihou","Lihou_N1","T11",15,"Serranidae","Pseudanthias","pleurotaenia",15,NA,"Feb_21_Lihou_N1_T11",2021-02-12,-17.11619,151.83479,50.1,25.7,"outer_reef","steep_slope",3,"Pseudanthias pleurotaenia",0.00933,2.97,20,"planktivore",3.4
"Feb_21","Lihou","Lihou_N1","T11",19,"Mullidae","Parupeneus","multifasciatus",1,NA,"Feb_21_Lihou_N1_T11",2021-02-12,-17.11619,151.83479,50.1,25.7,"outer_reef","steep_slope",3,"Parupeneus multifasciatus",0.01136,3.211,35,"invertivore-mobile",3.61
"Feb_21","Lihou","Lihou_N1","T11",15,"Serranidae","Pseudanthias","rubrizonatus",9,NA,"Feb_21_Lihou_N1_T11",2021-02-12,-17.11619,151.83479,50.1,25.7,"outer_reef","steep_slope",3,"Pseudanthias rubrizonatus",0.00933,2.97,12,"planktivore",3.4
"Feb_21","Lihou","Lihou_N1","T11",6,"Pomacentridae","Chromis","amboinensis",6,NA,"Feb_21_Lihou_N1_T11",2021-02-12,-17.11619,151.83479,50.1,25.7,"outer_reef","steep_slope",3,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74
"Feb_21","Lihou","Lihou_N1","T11",54,"Serranidae","Plectropomus","laevis",1,NA,"Feb_21_Lihou_N1_T11",2021-02-12,-17.11619,151.83479,50.1,25.7,"outer_reef","steep_slope",3,"Plectropomus laevis",0.00523,3.23774,125,"piscivore",4.14
"Feb_21","Lihou","Lihou_N1","T11",68,"Acanthuridae","Naso","annulatus",11,NA,"Feb_21_Lihou_N1_T11",2021-02-12,-17.11619,151.83479,50.1,25.7,"outer_reef","steep_slope",3,"Naso annulatus",0.05103,2.71537,100,"planktivore",2.12
"Feb_21","Lihou","Lihou_N1","T12",16,"Acanthuridae","Acanthurus","thompsoni",13,NA,"Feb_21_Lihou_N1_T12",2021-02-12,-17.11619,151.83479,55.6,27.9,"outer_reef","steep_slope",4,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64
"Feb_21","Lihou","Lihou_N1","T12",11,"Pomacentridae","Amblyglyphidodon","aureus",4,NA,"Feb_21_Lihou_N1_T12",2021-02-12,-17.11619,151.83479,55.6,27.9,"outer_reef","steep_slope",4,"Amblyglyphidodon aureus",0.02239,2.99,13,"planktivore",2.68
"Feb_21","Lihou","Lihou_N1","T12",17,"Zanclidae","Zanclus","cornutus",1,NA,"Feb_21_Lihou_N1_T12",2021-02-12,-17.11619,151.83479,55.6,27.9,"outer_reef","steep_slope",4,"Zanclus cornutus",0.0147,3.36991,23,"invertivore-mobile",2.49
"Feb_21","Lihou","Lihou_N1","T12",16,"Acanthuridae","Acanthurus","thompsoni",15,NA,"Feb_21_Lihou_N1_T12",2021-02-12,-17.11619,151.83479,55.6,27.9,"outer_reef","steep_slope",4,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64
"Feb_21","Lihou","Lihou_N1","T12",NA,"Acanthuridae","Acanthurus","pyroferus",1,NA,"Feb_21_Lihou_N1_T12",2021-02-12,-17.11619,151.83479,55.6,27.9,"outer_reef","steep_slope",4,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2
"Feb_21","Lihou","Lihou_N1","T12",8,"Pomacentridae","Amblyglyphidodon","aureus",2,NA,"Feb_21_Lihou_N1_T12",2021-02-12,-17.11619,151.83479,55.6,27.9,"outer_reef","steep_slope",4,"Amblyglyphidodon aureus",0.02239,2.99,13,"planktivore",2.68
"Feb_21","Lihou","Lihou_N1","T12",15,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"Feb_21_Lihou_N1_T12",2021-02-12,-17.11619,151.83479,55.6,27.9,"outer_reef","steep_slope",4,"Forcipiger flavissimus",0.02188,3.02,22,"invertivore-mobile",3.38
"Feb_21","Lihou","Lihou_N1","T12",25,"Scaridae","Scarus","chameleon",1,NA,"Feb_21_Lihou_N1_T12",2021-02-12,-17.11619,151.83479,55.6,27.9,"outer_reef","steep_slope",4,"Scarus chameleon",0.01445,3.04,31,"herbivore-detritivore",2
"Feb_21","Lihou","Lihou_N1","T12",14,"Labridae","Bodianus","axillaris",1,NA,"Feb_21_Lihou_N1_T12",2021-02-12,-17.11619,151.83479,55.6,27.9,"outer_reef","steep_slope",4,"Bodianus axillaris",0.01202,3.06,20,"invertivore-mobile",3.42
"Feb_21","Lihou","Lihou_N1","T12",17,"Labridae","Bodianus","dictynna",1,NA,"Feb_21_Lihou_N1_T12",2021-02-12,-17.11619,151.83479,55.6,27.9,"outer_reef","steep_slope",4,"Bodianus dictynna",0.01202,3.06,14.4,"invertivore-mobile",3.5
"Feb_21","Lihou","Lihou_N1","T12",11,"Pomacentridae","Amblyglyphidodon","aureus",3,NA,"Feb_21_Lihou_N1_T12",2021-02-12,-17.11619,151.83479,55.6,27.9,"outer_reef","steep_slope",4,"Amblyglyphidodon aureus",0.02239,2.99,13,"planktivore",2.68
"Feb_21","Lihou","Lihou_N1","T12",11,"Pomacentridae","Amblyglyphidodon","aureus",1,NA,"Feb_21_Lihou_N1_T12",2021-02-12,-17.11619,151.83479,55.6,27.9,"outer_reef","steep_slope",4,"Amblyglyphidodon aureus",0.02239,2.99,13,"planktivore",2.68
"Feb_21","Lihou","Lihou_N1","T12",9,"Pomacentridae","Chromis","amboinensis",1,NA,"Feb_21_Lihou_N1_T12",2021-02-12,-17.11619,151.83479,55.6,27.9,"outer_reef","steep_slope",4,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74
"Feb_21","Lihou","Lihou_N1","T12",16,"Acanthuridae","Acanthurus","thompsoni",1,NA,"Feb_21_Lihou_N1_T12",2021-02-12,-17.11619,151.83479,55.6,27.9,"outer_reef","steep_slope",4,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64
"Feb_21","Lihou","Lihou_N1","T12",11,"Pomacentridae","Amblyglyphidodon","aureus",2,NA,"Feb_21_Lihou_N1_T12",2021-02-12,-17.11619,151.83479,55.6,27.9,"outer_reef","steep_slope",4,"Amblyglyphidodon aureus",0.02239,2.99,13,"planktivore",2.68
"Feb_21","Lihou","Lihou_N1","T13",20,"Acanthuridae","Acanthurus","thompsoni",17,NA,"Feb_21_Lihou_N1_T13",2021-02-12,-17.11619,151.83479,55.2,28,"outer_reef","steep_slope",3,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64
"Feb_21","Lihou","Lihou_N1","T13",16,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"Feb_21_Lihou_N1_T13",2021-02-12,-17.11619,151.83479,55.2,28,"outer_reef","steep_slope",3,"Forcipiger flavissimus",0.02188,3.02,22,"invertivore-mobile",3.38
"Feb_21","Lihou","Lihou_N1","T13",12,"Serranidae","Pseudanthias","pleurotaenia",3,NA,"Feb_21_Lihou_N1_T13",2021-02-12,-17.11619,151.83479,55.2,28,"outer_reef","steep_slope",3,"Pseudanthias pleurotaenia",0.00933,2.97,20,"planktivore",3.4
"Feb_21","Lihou","Lihou_N1","T13",NA,"Pomacentridae","Chromis","iomelas",5,NA,"Feb_21_Lihou_N1_T13",2021-02-12,-17.11619,151.83479,55.2,28,"outer_reef","steep_slope",3,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69
"Feb_21","Lihou","Lihou_N1","T13",18,"Acanthuridae","Acanthurus","thompsoni",7,NA,"Feb_21_Lihou_N1_T13",2021-02-12,-17.11619,151.83479,55.2,28,"outer_reef","steep_slope",3,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64
"Feb_21","Lihou","Lihou_N1","T13",12,"Pomacentridae","Amblyglyphidodon","aureus",2,NA,"Feb_21_Lihou_N1_T13",2021-02-12,-17.11619,151.83479,55.2,28,"outer_reef","steep_slope",3,"Amblyglyphidodon aureus",0.02239,2.99,13,"planktivore",2.68
"Feb_21","Lihou","Lihou_N1","T13",8,"Pomacentridae","Chromis","amboinensis",5,NA,"Feb_21_Lihou_N1_T13",2021-02-12,-17.11619,151.83479,55.2,28,"outer_reef","steep_slope",3,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74
"Feb_21","Lihou","Lihou_N1","T13",12,"Chaetodontidae","Chaetodon","kleinii",1,NA,"Feb_21_Lihou_N1_T13",2021-02-12,-17.11619,151.83479,55.2,28,"outer_reef","steep_slope",3,"Chaetodon kleinii",0.0449,3.036,15,"omnivore",3.18
"Feb_21","Lihou","Lihou_N1","T13",10,"Pomacentridae","Chromis","amboinensis",7,NA,"Feb_21_Lihou_N1_T13",2021-02-12,-17.11619,151.83479,55.2,28,"outer_reef","steep_slope",3,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74
"Feb_21","Lihou","Lihou_N1","T13",17,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"Feb_21_Lihou_N1_T13",2021-02-12,-17.11619,151.83479,55.2,28,"outer_reef","steep_slope",3,"Forcipiger flavissimus",0.02188,3.02,22,"invertivore-mobile",3.38
"Feb_21","Lihou","Lihou_N1","T13",9,"Pomacentridae","Chromis","amboinensis",8,NA,"Feb_21_Lihou_N1_T13",2021-02-12,-17.11619,151.83479,55.2,28,"outer_reef","steep_slope",3,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74
"Feb_21","Lihou","Lihou_N1","T13",18,"Acanthuridae","Acanthurus","thompsoni",6,NA,"Feb_21_Lihou_N1_T13",2021-02-12,-17.11619,151.83479,55.2,28,"outer_reef","steep_slope",3,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64
"Feb_21","Lihou","Lihou_N1","T13",13,"Chaetodontidae","Chaetodon","kleinii",2,NA,"Feb_21_Lihou_N1_T13",2021-02-12,-17.11619,151.83479,55.2,28,"outer_reef","steep_slope",3,"Chaetodon kleinii",0.0449,3.036,15,"omnivore",3.18
"Feb_21","Lihou","Lihou_N1","T13",16,"Acanthuridae","Acanthurus","thompsoni",5,NA,"Feb_21_Lihou_N1_T13",2021-02-12,-17.11619,151.83479,55.2,28,"outer_reef","steep_slope",3,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64
"Feb_21","Lihou","Lihou_N1","T13",8,"Pomacentridae","Chromis","amboinensis",12,NA,"Feb_21_Lihou_N1_T13",2021-02-12,-17.11619,151.83479,55.2,28,"outer_reef","steep_slope",3,"Chromis amboinensis",0.01778,2.99,10,"omnivore",2.74
"Feb_21","Lihou","Lihou_N1","T13",19,"Acanthuridae","Ctenochaetus","striatus",1,NA,"Feb_21_Lihou_N1_T13",2021-02-12,-17.11619,151.83479,55.2,28,"outer_reef","steep_slope",3,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2
"Feb_21","Lihou","Lihou_N1","T13",33.4,"Scaridae","Scarus","longipinnis",1,NA,"Feb_21_Lihou_N1_T13",2021-02-12,-17.11619,151.83479,55.2,28,"outer_reef","steep_slope",3,"Scarus longipinnis",0.01445,3.04,40,"herbivore-detritivore",2
"Feb_21","Lihou","Lihou_N1","T13",25,"Mullidae","Parupeneus","multifasciatus",1,NA,"Feb_21_Lihou_N1_T13",2021-02-12,-17.11619,151.83479,55.2,28,"outer_reef","steep_slope",3,"Parupeneus multifasciatus",0.01136,3.211,35,"invertivore-mobile",3.61
"Feb_21","Lihou","Lihou_N1","T13",22,"Lutjanidae","Lutjanus","kasmira",1,NA,"Feb_21_Lihou_N1_T13",2021-02-12,-17.11619,151.83479,55.2,28,"outer_reef","steep_slope",3,"Lutjanus kasmira",0.009214,3.186953,40,"invertivore-mobile",3.87
"Feb_21","Lihou","Lihou_N1","T13",12,"Labridae","Labroides","dimidiatus",1,NA,"Feb_21_Lihou_N1_T13",2021-02-12,-17.11619,151.83479,55.2,28,"outer_reef","steep_slope",3,"Labroides dimidiatus",0.006669,3.172365,14,"invertivore-mobile",3.85
"Feb_21","Lihou","Lihou_N1","T13",23,"Acanthuridae","Acanthurus","olivaceus",1,NA,"Feb_21_Lihou_N1_T13",2021-02-12,-17.11619,151.83479,55.2,28,"outer_reef","steep_slope",3,"Acanthurus olivaceus",0.01897,3.055,35,"herbivore-detritivore",2.26
"Feb_21","Lihou","Lihou_N1","T13",16,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"Feb_21_Lihou_N1_T13",2021-02-12,-17.11619,151.83479,55.2,28,"outer_reef","steep_slope",3,"Forcipiger flavissimus",0.02188,3.02,22,"invertivore-mobile",3.38
"Feb_21","Lihou","Lihou_N1","T13",17,"Acanthuridae","Acanthurus","thompsoni",12,NA,"Feb_21_Lihou_N1_T13",2021-02-12,-17.11619,151.83479,55.2,28,"outer_reef","steep_slope",3,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64
"Feb_21","Lihou","Lihou_S1","T1",230.583,"Acanthuridae","Acanthurus","auranticavus",8,NA,"Feb_21_Lihou_S1_T1",2021-02-11,-17.40091,151.87454,46.2,28.8,"lagoon","flat",1,"Acanthurus auranticavus",0.02291,2.96,45,"herbivore-detritivore",2.18
"Feb_21","Lihou","Lihou_S1","T2",123.901,"Pomacanthidae","Centropyge","heraldi",1,NA,"Feb_21_Lihou_S1_T2",2021-02-11,-17.40091,151.87454,46.6,28.8,"lagoon","flat",1,"Centropyge heraldi",0.0302,2.89,12,"herbivore-detritivore",2.83
"Feb_21","Lihou","Lihou_S1","T2",160.317,"Labridae","Choerodon","jordani",1,NA,"Feb_21_Lihou_S1_T2",2021-02-11,-17.40091,151.87454,46.6,28.8,"lagoon","flat",1,"Choerodon jordani",0.01259,3.05,17,"invertivore-mobile",3.5
"Feb_21","Lihou","Lihou_S1","T4",1073.67,"Serranidae","Plectropomus","laevis",1,NA,"Feb_21_Lihou_S1_T4",2021-02-11,-17.40091,151.87669,47.1,28.8,"lagoon","flat",0,"Plectropomus laevis",0.00523,3.23774,125,"piscivore",4.14
