"Survey","Reef","Site","Transect","Length_mm","Family","Genus","Species","Number","Comment","T_ID","Date","Lat","Long","Depth","Temperature","Habitat","Aspect","Benthic_Complexity","Species_name","Biomass Constant A","Biomass Constant B","Max Length (cm)","Trophic Group","Trophic Level","Length_cm","weight_g","Total_Biomass_g"
"Feb_21","Lihou","Lihou_N1","T2",245.545,"Labridae","Thalassoma","lutescens",1,NA,"Feb_21_Lihou_N1_T2",2021-02-12,-17.11619,151.83479,31.2,28.3,"lagoon","flat",1,"Thalassoma lutescens",0.012764,3.053725,30,"invertivore-mobile",3.72,24.5545,224.421713435334,224.421713435334
"Feb_21","Lihou","Lihou_N1","T2",45.3548571428571,"Labridae","Choerodon","jordani",1,NA,"Feb_21_Lihou_N1_T2",2021-02-12,-17.11619,151.83479,31.2,28.3,"lagoon","flat",1,"Choerodon jordani",0.01259,3.05,17,"invertivore-mobile",3.5,4.53548571428571,1.26685914370678,1.26685914370678
"Feb_21","Lihou","Lihou_N1","T2",382.217666666667,"Balistidae","Pseudobalistes","fuscus",1,NA,"Feb_21_Lihou_N1_T2",2021-02-12,-17.11619,151.83479,31.2,28.3,"lagoon","flat",1,"Pseudobalistes fuscus",0.141203,2.627546,55,"invertivore-mobile",3.13,38.2217666666667,2029.72978111638,2029.72978111638
"Feb_21","Lihou","Lihou_N1","T2",9,"Balistidae","Sufflamen","bursa",1,NA,"Feb_21_Lihou_N1_T2",2021-02-12,-17.11619,151.83479,31.2,28.3,"lagoon","flat",1,"Sufflamen bursa",0.0257,2.94,25,"invertivore-mobile",2.9,0.9,0.018854112801806,0.018854112801806
"Feb_21","Lihou","Lihou_N1","T2",87.947,"Chaetodontidae","Chaetodon","pelewensis",1,NA,"Feb_21_Lihou_N1_T2",2021-02-12,-17.11619,151.83479,31.2,28.3,"lagoon","flat",1,"Chaetodon pelewensis",0.026346,3.094727,12.5,"invertivore-mobile",2.92,8.7947,22.0201869534479,22.0201869534479
"Feb_21","Lihou","Lihou_N1","T2",77.0532857142857,"Pomacentridae","Dascyllus","trimaculatus",2,NA,"Feb_21_Lihou_N1_T2",2021-02-12,-17.11619,151.83479,31.2,28.3,"lagoon","flat",1,"Dascyllus trimaculatus",0.02577,3.04325,14,"planktivore",2.8,7.70532857142857,12.8777984706535,25.7555969413071
"Feb_21","Lihou","Lihou_N1","T2",245.545,"Labridae","Thalassoma","lutescens",1,NA,"Feb_21_Lihou_N1_T2",2021-02-12,-17.11619,151.83479,31.2,28.3,"lagoon","flat",1,"Thalassoma lutescens",0.012764,3.053725,30,"invertivore-mobile",3.72,24.5545,224.421713435334,224.421713435334
"Feb_21","Lihou","Lihou_N1","T2",245.545,"Labridae","Thalassoma","lutescens",1,NA,"Feb_21_Lihou_N1_T2",2021-02-12,-17.11619,151.83479,31.2,28.3,"lagoon","flat",1,"Thalassoma lutescens",0.012764,3.053725,30,"invertivore-mobile",3.72,24.5545,224.421713435334,224.421713435334
"Feb_21","Lihou","Lihou_N1","T2",27.9460625,"Pomacentridae","Dascyllus","reticulatus",4,NA,"Feb_21_Lihou_N1_T2",2021-02-12,-17.11619,151.83479,31.2,28.3,"lagoon","flat",1,"Dascyllus reticulatus",0.035245,2.943364,9,"omnivore",3.13,2.79460625,0.72574086484753,2.90296345939012
"Feb_21","Lihou","Lihou_N1","T2",50.14164,"Pomacentridae","Chromis","iomelas",4,NA,"Feb_21_Lihou_N1_T2",2021-02-12,-17.11619,151.83479,31.2,28.3,"lagoon","flat",1,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,5.014164,1.79181750908508,7.16727003634032
"Feb_21","Lihou","Lihou_N1","T2",92.6003333333333,"Pomacentridae","Chromis","weberi",2,NA,"Feb_21_Lihou_N1_T2",2021-02-12,-17.11619,151.83479,31.2,28.3,"lagoon","flat",1,"Chromis weberi",0.01778,2.99,13.5,"planktivore",3.4,9.26003333333333,13.8071257792621,27.6142515585242
"Feb_21","Lihou","Lihou_N1","T3",105.925,"Monacanthidae","Cantherhines","dumerilii",1,NA,"Feb_21_Lihou_N1_T3",2021-02-12,-17.11619,151.83479,30.8,28.3,"lagoon","flat",2,"Cantherhines dumerilii",0.0406,2.792,38,"omnivore",3.07,10.5925,29.5339659118129,29.5339659118129
"Feb_21","Lihou","Lihou_N1","T3",111.405333333333,"Balistidae","Sufflamen","chrysopterum",1,NA,"Feb_21_Lihou_N1_T3",2021-02-12,-17.11619,151.83479,30.8,28.3,"lagoon","flat",2,"Sufflamen chrysopterum",0.02972,2.957254,30,"invertivore-mobile",3.45,11.1405333333333,37.0694130212545,37.0694130212545
"Feb_21","Lihou","Lihou_N1","T4",111.8657,"Chaetodontidae","Chaetodon","mertensii",2,NA,"Feb_21_Lihou_N1_T4",2021-02-12,-17.11619,151.83479,33,28.3,"lagoon","flat",2,"Chaetodon mertensii",0.004261,3.800466,12.5,"invertivore-mobile",2.95,11.18657,41.2143653250897,82.4287306501794
"Feb_21","Lihou","Lihou_N1","T4",35.4731538461538,"Chaetodontidae","Chaetodon","kleinii",2,NA,"Feb_21_Lihou_N1_T4",2021-02-12,-17.11619,151.83479,33,28.3,"lagoon","flat",2,"Chaetodon kleinii",0.0449,3.036,15,"omnivore",3.18,3.54731538461538,2.09769402502062,4.19538805004124
"Feb_21","Lihou","Lihou_N1","T4",84.856,"Pomacentridae","Pomacentrus","moluccensis",4,NA,"Feb_21_Lihou_N1_T4",2021-02-12,-17.11619,151.83479,33,28.3,"lagoon","flat",2,"Pomacentrus moluccensis",0.048625,2.784177,9,"planktivore",2.47,8.4856,18.7273456626753,74.9093826507013
"Feb_21","Lihou","Lihou_N1","T4",45.3548571428571,"Labridae","Choerodon","jordani",2,NA,"Feb_21_Lihou_N1_T4",2021-02-12,-17.11619,151.83479,33,28.3,"lagoon","flat",2,"Choerodon jordani",0.01259,3.05,17,"invertivore-mobile",3.5,4.53548571428571,1.26685914370678,2.53371828741356
"Feb_21","Lihou","Lihou_N1","T4",122.80595959596,"Acanthuridae","Acanthurus","thompsoni",2,NA,"Feb_21_Lihou_N1_T4",2021-02-12,-17.11619,151.83479,33,28.3,"lagoon","flat",2,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64,12.280595959596,30.6692969476802,61.3385938953604
"Feb_21","Lihou","Lihou_N1","T4",111.405333333333,"Balistidae","Sufflamen","chrysopterum",1,NA,"Feb_21_Lihou_N1_T4",2021-02-12,-17.11619,151.83479,33,28.3,"lagoon","flat",2,"Sufflamen chrysopterum",0.02972,2.957254,30,"invertivore-mobile",3.45,11.1405333333333,37.0694130212545,37.0694130212545
"Feb_21","Lihou","Lihou_N1","T4",116.53925,"Labridae","Oxycheilinus","unifasciatus",1,NA,"Feb_21_Lihou_N1_T4",2021-02-12,-17.11619,151.83479,33,28.3,"lagoon","flat",2,"Oxycheilinus unifasciatus",0.0166,2.95,46,"piscivore",4.06,11.653925,23.2381276789232,23.2381276789232
"Feb_21","Lihou","Lihou_N1","T4",105.925,"Monacanthidae","Cantherhines","dumerilii",1,NA,"Feb_21_Lihou_N1_T4",2021-02-12,-17.11619,151.83479,33,28.3,"lagoon","flat",2,"Cantherhines dumerilii",0.0406,2.792,38,"omnivore",3.07,10.5925,29.5339659118129,29.5339659118129
"Feb_21","Lihou","Lihou_N1","T5",105.925,"Monacanthidae","Cantherhines","dumerilii",1,NA,"Feb_21_Lihou_N1_T5",2021-02-12,-17.11619,151.83479,31.7,28,"lagoon","flat",2,"Cantherhines dumerilii",0.0406,2.792,38,"omnivore",3.07,10.5925,29.5339659118129,29.5339659118129
"Feb_21","Lihou","Lihou_N1","T5",21,"Balistidae","Rhinecanthus","rectangulus",1,NA,"Feb_21_Lihou_N1_T5",2021-02-12,-17.11619,151.83479,31.7,28,"lagoon","flat",2,"Rhinecanthus rectangulus",0.0522,2.641,30,"invertivore-mobile",3.5,2.1,0.37038352480657,0.37038352480657
"Feb_21","Lihou","Lihou_N1","T5",90.1423333333333,"Pomacanthidae","Centropyge","bicolor",1,NA,"Feb_21_Lihou_N1_T5",2021-02-12,-17.11619,151.83479,31.7,28,"lagoon","flat",2,"Centropyge bicolor",0.0302,2.89,15,"herbivore-detritivore",2.97,9.01423333333333,17.3680540587798,17.3680540587798
"Feb_21","Lihou","Lihou_N1","T5",339.562833333333,"Lethrinidae","Gymnocranius","euanus",1,NA,"Feb_21_Lihou_N1_T5",2021-02-12,-17.11619,151.83479,31.7,28,"lagoon","flat",2,"Gymnocranius euanus",0.019829,2.926623,45,"invertivore-mobile",3.8,33.9562833333333,599.414067578006,599.414067578006
"Feb_21","Lihou","Lihou_N1","T5",224.143,"Balistidae","Melichthys","vidua",1,NA,"Feb_21_Lihou_N1_T5",2021-02-12,-17.11619,151.83479,31.7,28,"lagoon","flat",2,"Melichthys vidua",0.0058,3.554,40,"omnivore",3.38,22.4143,365.75854796124,365.75854796124
"Feb_21","Lihou","Lihou_N1","T5",233.2345,"Balistidae","Balistoides","viridescens",1,NA,"Feb_21_Lihou_N1_T5",2021-02-12,-17.11619,151.83479,31.7,28,"lagoon","flat",2,"Balistoides viridescens",0.02442,3.01828,75,"invertivore-mobile",3.33,23.32345,328.191468082283,328.191468082283
"Feb_21","Lihou","Lihou_N1","T5",84.856,"Pomacentridae","Pomacentrus","moluccensis",2,NA,"Feb_21_Lihou_N1_T5",2021-02-12,-17.11619,151.83479,31.7,28,"lagoon","flat",2,"Pomacentrus moluccensis",0.048625,2.784177,9,"planktivore",2.47,8.4856,18.7273456626753,37.4546913253507
"Feb_21","Lihou","Lihou_N1","T5",111.8657,"Chaetodontidae","Chaetodon","mertensii",2,NA,"Feb_21_Lihou_N1_T5",2021-02-12,-17.11619,151.83479,31.7,28,"lagoon","flat",2,"Chaetodon mertensii",0.004261,3.800466,12.5,"invertivore-mobile",2.95,11.18657,41.2143653250897,82.4287306501794
"Feb_21","Lihou","Lihou_N1","T5",35.4731538461538,"Chaetodontidae","Chaetodon","kleinii",1,NA,"Feb_21_Lihou_N1_T5",2021-02-12,-17.11619,151.83479,31.7,28,"lagoon","flat",2,"Chaetodon kleinii",0.0449,3.036,15,"omnivore",3.18,3.54731538461538,2.09769402502062,2.09769402502062
"Feb_21","Lihou","Lihou_N1","T6",339.562833333333,"Lethrinidae","Gymnocranius","euanus",3,NA,"Feb_21_Lihou_N1_T6",2021-02-12,-17.11619,151.83479,32.5,28,"passage","flat",2,"Gymnocranius euanus",0.019829,2.926623,45,"invertivore-mobile",3.8,33.9562833333333,599.414067578006,1798.24220273402
"Feb_21","Lihou","Lihou_N1","T6",101.264857142857,"Pomacanthidae","Centropyge","heraldi",1,NA,"Feb_21_Lihou_N1_T6",2021-02-12,-17.11619,151.83479,32.5,28,"passage","flat",2,"Centropyge heraldi",0.0302,2.89,12,"herbivore-detritivore",2.83,10.1264857142857,24.3098759720478,24.3098759720478
"Feb_21","Lihou","Lihou_N1","T6",105.420242424242,"Acanthuridae","Ctenochaetus","striatus",2,NA,"Feb_21_Lihou_N1_T6",2021-02-12,-17.11619,151.83479,32.5,28,"passage","flat",2,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2,10.5420242424242,21.1026647456042,42.2053294912085
"Feb_21","Lihou","Lihou_N1","T6",92.6003333333333,"Pomacentridae","Chromis","weberi",1,NA,"Feb_21_Lihou_N1_T6",2021-02-12,-17.11619,151.83479,32.5,28,"passage","flat",2,"Chromis weberi",0.01778,2.99,13.5,"planktivore",3.4,9.26003333333333,13.8071257792621,13.8071257792621
"Feb_21","Lihou","Lihou_N1","T6",116.53925,"Labridae","Oxycheilinus","unifasciatus",1,NA,"Feb_21_Lihou_N1_T6",2021-02-12,-17.11619,151.83479,32.5,28,"passage","flat",2,"Oxycheilinus unifasciatus",0.0166,2.95,46,"piscivore",4.06,11.653925,23.2381276789232,23.2381276789232
"Feb_21","Lihou","Lihou_N1","T6",99.2005,"Zanclidae","Zanclus","cornutus",1,NA,"Feb_21_Lihou_N1_T6",2021-02-12,-17.11619,151.83479,32.5,28,"passage","flat",2,"Zanclus cornutus",0.0147,3.36991,23,"invertivore-mobile",2.49,9.92005,33.533536753955,33.533536753955
"Feb_21","Lihou","Lihou_N1","T6",96.5933157894737,"Pomacanthidae","Genicanthus","watanabei",8,NA,"Feb_21_Lihou_N1_T6",2021-02-12,-17.11619,151.83479,32.5,28,"passage","flat",2,"Genicanthus watanabei",0.0302,2.89,15,"planktivore",3.4,9.65933157894737,21.2082086899466,169.665669519573
"Feb_21","Lihou","Lihou_N1","T6",43.778625,"Acanthuridae","Zebrasoma","scopas",1,NA,"Feb_21_Lihou_N1_T6",2021-02-12,-17.11619,151.83479,32.5,28,"passage","flat",2,"Zebrasoma scopas",0.034129,2.939876,40,"herbivore-detritivore",2,4.3778625,2.62032204846392,2.62032204846392
"Feb_21","Lihou","Lihou_N1","T6",245.545,"Labridae","Thalassoma","lutescens",1,NA,"Feb_21_Lihou_N1_T6",2021-02-12,-17.11619,151.83479,32.5,28,"passage","flat",2,"Thalassoma lutescens",0.012764,3.053725,30,"invertivore-mobile",3.72,24.5545,224.421713435334,224.421713435334
"Feb_21","Lihou","Lihou_N1","T6",116.53925,"Labridae","Oxycheilinus","unifasciatus",1,NA,"Feb_21_Lihou_N1_T6",2021-02-12,-17.11619,151.83479,32.5,28,"passage","flat",2,"Oxycheilinus unifasciatus",0.0166,2.95,46,"piscivore",4.06,11.653925,23.2381276789232,23.2381276789232
"Feb_21","Lihou","Lihou_N1","T6",24,"Scaridae","Scarus","forsteni",1,NA,"Feb_21_Lihou_N1_T6",2021-02-12,-17.11619,151.83479,32.5,28,"passage","flat",2,"Scarus forsteni",0.0142,3.13,55,"herbivore-detritivore",2,2.4,0.219962947678483,0.219962947678483
"Feb_21","Lihou","Lihou_N1","T6",45.3548571428571,"Labridae","Choerodon","jordani",1,NA,"Feb_21_Lihou_N1_T6",2021-02-12,-17.11619,151.83479,32.5,28,"passage","flat",2,"Choerodon jordani",0.01259,3.05,17,"invertivore-mobile",3.5,4.53548571428571,1.26685914370678,1.26685914370678
"Feb_21","Lihou","Lihou_N1","T6",190.517555555556,"Labridae","Bodianus","loxozonus",1,NA,"Feb_21_Lihou_N1_T6",2021-02-12,-17.11619,151.83479,32.5,28,"passage","flat",2,"Bodianus loxozonus",0.01202,3.06,47,"invertivore-mobile",3.55,19.0517555555556,99.1986060915115,99.1986060915115
"Feb_21","Lihou","Lihou_N1","T6",233.2345,"Balistidae","Balistoides","viridescens",1,NA,"Feb_21_Lihou_N1_T6",2021-02-12,-17.11619,151.83479,32.5,28,"passage","flat",2,"Balistoides viridescens",0.02442,3.01828,75,"invertivore-mobile",3.33,23.32345,328.191468082283,328.191468082283
"Feb_21","Lihou","Lihou_N1","T6",328.013,"Serranidae","Variola","louti",1,NA,"Feb_21_Lihou_N1_T6",2021-02-12,-17.11619,151.83479,32.5,28,"passage","flat",2,"Variola louti",0.01107,3.076899,83,"piscivore",4,32.8013,510.965168340022,510.965168340022
"Feb_21","Lihou","Lihou_N1","T6",190.517555555556,"Labridae","Bodianus","loxozonus",1,NA,"Feb_21_Lihou_N1_T6",2021-02-12,-17.11619,151.83479,32.5,28,"passage","flat",2,"Bodianus loxozonus",0.01202,3.06,47,"invertivore-mobile",3.55,19.0517555555556,99.1986060915115,99.1986060915115
"Feb_21","Lihou","Lihou_N1","T6",99.2005,"Zanclidae","Zanclus","cornutus",3,NA,"Feb_21_Lihou_N1_T6",2021-02-12,-17.11619,151.83479,32.5,28,"passage","flat",2,"Zanclus cornutus",0.0147,3.36991,23,"invertivore-mobile",2.49,9.92005,33.533536753955,100.600610261865
"Feb_21","Lihou","Lihou_N1","T6",101.264857142857,"Pomacanthidae","Centropyge","heraldi",2,NA,"Feb_21_Lihou_N1_T6",2021-02-12,-17.11619,151.83479,32.5,28,"passage","flat",2,"Centropyge heraldi",0.0302,2.89,12,"herbivore-detritivore",2.83,10.1264857142857,24.3098759720478,48.6197519440955
"Feb_21","Lihou","Lihou_N1","T7",386.849416666667,"Lutjanidae","Macolor","niger",1,NA,"Feb_21_Lihou_N1_T7",2021-02-12,-17.11619,151.83479,36.5,27.6,"passage","flat",3,"Macolor niger",0.0217,2.97,75,"planktivore",4.01,38.6849416666667,1125.79499719814,1125.79499719814
"Feb_21","Lihou","Lihou_N1","T7",50.14164,"Pomacentridae","Chromis","iomelas",4,NA,"Feb_21_Lihou_N1_T7",2021-02-12,-17.11619,151.83479,36.5,27.6,"passage","flat",3,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,5.014164,1.79181750908508,7.16727003634032
"Feb_21","Lihou","Lihou_N1","T7",92.6003333333333,"Pomacentridae","Chromis","weberi",1,NA,"Feb_21_Lihou_N1_T7",2021-02-12,-17.11619,151.83479,36.5,27.6,"passage","flat",3,"Chromis weberi",0.01778,2.99,13.5,"planktivore",3.4,9.26003333333333,13.8071257792621,13.8071257792621
"Feb_21","Lihou","Lihou_N1","T7",27.9460625,"Pomacentridae","Dascyllus","reticulatus",11,NA,"Feb_21_Lihou_N1_T7",2021-02-12,-17.11619,151.83479,36.5,27.6,"passage","flat",3,"Dascyllus reticulatus",0.035245,2.943364,9,"omnivore",3.13,2.79460625,0.72574086484753,7.98314951332283
"Feb_21","Lihou","Lihou_N1","T7",46.8848571428571,"Pomacanthidae","Centropyge","flavissima",1,NA,"Feb_21_Lihou_N1_T7",2021-02-12,-17.11619,151.83479,36.5,27.6,"passage","flat",3,"Centropyge flavissima",0.0302,2.89,14,"herbivore-detritivore",2.75,4.68848571428571,2.62597839386054,2.62597839386054
"Feb_21","Lihou","Lihou_N1","T7",50.14164,"Pomacentridae","Chromis","iomelas",1,NA,"Feb_21_Lihou_N1_T7",2021-02-12,-17.11619,151.83479,36.5,27.6,"passage","flat",3,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,5.014164,1.79181750908508,1.79181750908508
"Feb_21","Lihou","Lihou_N1","T7",348.4825,"Acanthuridae","Acanthurus","dussumieri",1,NA,"Feb_21_Lihou_N1_T7",2021-02-12,-17.11619,151.83479,36.5,27.6,"passage","flat",3,"Acanthurus dussumieri",0.037995,2.83451,54,"herbivore-detritivore",2,34.84825,893.416235978749,893.416235978749
"Feb_21","Lihou","Lihou_N1","T7",348.4825,"Acanthuridae","Acanthurus","dussumieri",1,NA,"Feb_21_Lihou_N1_T7",2021-02-12,-17.11619,151.83479,36.5,27.6,"passage","flat",3,"Acanthurus dussumieri",0.037995,2.83451,54,"herbivore-detritivore",2,34.84825,893.416235978749,893.416235978749
"Feb_21","Lihou","Lihou_N1","T7",16,"Acanthuridae","Acanthurus","thompsoni",3,NA,"Feb_21_Lihou_N1_T7",2021-02-12,-17.11619,151.83479,36.5,27.6,"passage","flat",3,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64,1.6,0.0692239590902558,0.207671877270767
"Feb_21","Lihou","Lihou_N1","T7",17,"Acanthuridae","Acanthurus","thompsoni",23,NA,"Feb_21_Lihou_N1_T7",2021-02-12,-17.11619,151.83479,36.5,27.6,"passage","flat",3,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64,1.7,0.0829812477509605,1.90856869827209
"Feb_21","Lihou","Lihou_N1","T8",20,"Caesionidae","Caesio","lunaris",45,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Caesio lunaris",0.0363,2.972,40,"planktivore",3.4,2,0.284818222758275,12.8168200241224
"Feb_21","Lihou","Lihou_N1","T8",20,"Caesionidae","Caesio","lunaris",45,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Caesio lunaris",0.0363,2.972,40,"planktivore",3.4,2,0.284818222758275,12.8168200241224
"Feb_21","Lihou","Lihou_N1","T8",6,"Pomacentridae","Dascyllus","reticulatus",4,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Dascyllus reticulatus",0.035245,2.943364,9,"omnivore",3.13,0.6,0.007836387295041,0.031345549180164
"Feb_21","Lihou","Lihou_N1","T8",99.2005,"Zanclidae","Zanclus","cornutus",2,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Zanclus cornutus",0.0147,3.36991,23,"invertivore-mobile",2.49,9.92005,33.533536753955,67.06707350791
"Feb_21","Lihou","Lihou_N1","T8",50.14164,"Pomacentridae","Chromis","iomelas",4,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,5.014164,1.79181750908508,7.16727003634032
"Feb_21","Lihou","Lihou_N1","T8",21.3775,"Pomacentridae","Chromis","ternatensis",5,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Chromis ternatensis",0.014635,3.1485,10.5,"planktivore",3.4,2.13775,0.160052356943547,0.800261784717733
"Feb_21","Lihou","Lihou_N1","T8",45,"Acanthuridae","Naso","vlamingii",2,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Naso vlamingii",0.03104,2.843,60,"planktivore",2.16,4.5,2.23359736833363,4.46719473666726
"Feb_21","Lihou","Lihou_N1","T8",6,"Pomacentridae","Chromis","ternatensis",6,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Chromis ternatensis",0.014635,3.1485,10.5,"planktivore",3.4,0.6,0.00293023153976291,0.0175813892385775
"Feb_21","Lihou","Lihou_N1","T8",12,"Caesionidae","Caesio","lunaris",120,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Caesio lunaris",0.0363,2.972,40,"planktivore",3.4,1.2,0.0624069974719876,7.48883969663852
"Feb_21","Lihou","Lihou_N1","T8",16,"Acanthuridae","Acanthurus","thompsoni",25,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64,1.6,0.0692239590902558,1.73059897725639
"Feb_21","Lihou","Lihou_N1","T8",7,"Pomacentridae","Chromis","ternatensis",12,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Chromis ternatensis",0.014635,3.1485,10.5,"planktivore",3.4,0.7,0.00476084350345721,0.0571301220414865
"Feb_21","Lihou","Lihou_N1","T8",10,"Pomacentridae","Dascyllus","reticulatus",5,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Dascyllus reticulatus",0.035245,2.943364,9,"omnivore",3.13,1,0.035245,0.176225
"Feb_21","Lihou","Lihou_N1","T8",6,"Pomacentridae","Chromis","atripes",6,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Chromis atripes",0.01479,2.98,9,"omnivore",2.64,0.6,0.00322744537231821,0.0193646722339093
"Feb_21","Lihou","Lihou_N1","T8",14,"Pomacentridae","Acanthochromis","polyacanthus",4,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Acanthochromis polyacanthus",0.0429,3.045,14,"omnivore",2.69,1.4,0.119513553869935,0.47805421547974
"Feb_21","Lihou","Lihou_N1","T8",13,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Forcipiger flavissimus",0.02188,3.02,22,"invertivore-mobile",3.38,1.3,0.0483232618366422,0.0483232618366422
"Feb_21","Lihou","Lihou_N1","T8",7,"Pomacentridae","Dascyllus","reticulatus",8,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Dascyllus reticulatus",0.035245,2.943364,9,"omnivore",3.13,0.7,0.0123357245243266,0.098685796194613
"Feb_21","Lihou","Lihou_N1","T8",16,"Acanthuridae","Ctenochaetus","striatus",2,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2,1.6,0.0660608440665423,0.132121688133085
"Feb_21","Lihou","Lihou_N1","T8",11,"Pomacentridae","Chromis","weberi",6,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Chromis weberi",0.01778,2.99,13.5,"planktivore",3.4,1.1,0.0236426354197376,0.141855812518426
"Feb_21","Lihou","Lihou_N1","T8",7,"Pomacentridae","Dascyllus","reticulatus",20,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Dascyllus reticulatus",0.035245,2.943364,9,"omnivore",3.13,0.7,0.0123357245243266,0.246714490486532
"Feb_21","Lihou","Lihou_N1","T8",13,"Acanthuridae","Acanthurus","thompsoni",6,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64,1.3,0.037207313136212,0.223243878817272
"Feb_21","Lihou","Lihou_N1","T8",10,"Acanthuridae","Zebrasoma","scopas",1,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Zebrasoma scopas",0.034129,2.939876,40,"herbivore-detritivore",2,1,0.034129,0.034129
"Feb_21","Lihou","Lihou_N1","T8",50.14164,"Pomacentridae","Chromis","iomelas",12,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,5.014164,1.79181750908508,21.501810109021
"Feb_21","Lihou","Lihou_N1","T8",16,"Acanthuridae","Ctenochaetus","striatus",2,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2,1.6,0.0660608440665423,0.132121688133085
"Feb_21","Lihou","Lihou_N1","T8",22,"Labridae","Novaculichthys","taeniourus",1,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Novaculichthys taeniourus",0.0378,2.889,30,"invertivore-mobile",3.25,2.2,0.368766044316343,0.368766044316343
"Feb_21","Lihou","Lihou_N1","T8",32,"Acanthuridae","Acanthurus","blochii",2,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Acanthurus blochii",0.014365,3.073704,45,"herbivore-detritivore",2,3.2,0.512846196913791,1.02569239382758
"Feb_21","Lihou","Lihou_N1","T8",87.947,"Chaetodontidae","Chaetodon","pelewensis",2,NA,"Feb_21_Lihou_N1_T8",2021-02-12,-17.11619,151.83479,40,27.4,"outer_reef","gentle_slope",3,"Chaetodon pelewensis",0.026346,3.094727,12.5,"invertivore-mobile",2.92,8.7947,22.0201869534479,44.0403739068959
